household_ID,month,consumption
ID1133,2023-02-28,62
ID1133,2023-03-31,71
ID1133,2023-04-30,81
ID1133,2023-05-31,83
ID1133,2023-06-30,78
ID1133,2023-07-31,75
ID1133,2023-08-31,78
ID1133,2023-09-30,75
ID1133,2023-10-31,76
ID1133,2023-11-30,66
ID1133,2023-12-31,64
ID1133,2024-01-31,74
ID1133,2024-02-29,70
ID1133,2024-03-31,74
ID1133,2024-04-30,83
ID1133,2024-05-31,66
ID1133,2024-06-30,69
ID1133,2024-07-31,70
ID1133,2024-08-31,82
ID1133,2024-09-30,75
ID1133,2024-10-31,82
ID1134,2022-10-31,125
ID1134,2022-11-30,131
ID1134,2022-12-31,125
ID1134,2023-01-31,123
ID1134,2023-02-28,110
ID1134,2023-03-31,111
ID1134,2023-04-30,144
ID1134,2023-05-31,139
ID1134,2023-06-30,147
ID1134,2023-07-31,145
ID1134,2023-08-31,152
ID1134,2023-09-30,159
ID1134,2023-10-31,139
ID1134,2023-11-30,124
ID1134,2023-12-31,123
ID1134,2024-01-31,135
ID1134,2024-02-29,123
ID1134,2024-03-31,131
ID1134,2024-04-30,147
ID1134,2024-05-31,134
ID1134,2024-06-30,140
ID1134,2024-07-31,134
ID1134,2024-08-31,146
ID1134,2024-09-30,141
ID1134,2024-10-31,154
ID1135,2022-10-31,69
ID1135,2022-11-30,65
ID1135,2022-12-31,58
ID1135,2023-01-31,45
ID1135,2023-02-28,62
ID1135,2023-03-31,59
ID1135,2023-04-30,58
ID1135,2023-05-31,60
ID1135,2023-06-30,75
ID1135,2023-07-31,76
ID1135,2023-08-31,74
ID1135,2023-09-30,67
ID1135,2023-10-31,54
ID1135,2023-11-30,66
ID1135,2023-12-31,64
ID1135,2024-01-31,54
ID1135,2024-02-29,55
ID1135,2024-03-31,54
ID1135,2024-04-30,60
ID1135,2024-05-31,56
ID1135,2024-06-30,70
ID1135,2024-07-31,69
ID1135,2024-08-31,67
ID1135,2024-09-30,64
ID1135,2024-10-31,61
ID1136,2022-10-31,75
ID1136,2022-11-30,80
ID1136,2022-12-31,77
ID1136,2023-01-31,68
ID1136,2023-02-28,74
ID1136,2023-03-31,76
ID1136,2023-04-30,75
ID1136,2023-05-31,99
ID1136,2023-06-30,98
ID1136,2023-07-31,87
ID1136,2023-08-31,85
ID1136,2023-09-30,90
ID1136,2023-10-31,85
ID1136,2023-11-30,87
ID1136,2023-12-31,85
ID1136,2024-01-31,85
ID1136,2024-02-29,89
ID1136,2024-03-31,87
ID1136,2024-04-30,103
ID1136,2024-05-31,90
ID1136,2024-06-30,85
ID1136,2024-07-31,86
ID1136,2024-08-31,92
ID1136,2024-09-30,90
ID1136,2024-10-31,77
ID1137,2022-10-31,83
ID1137,2022-11-30,75
ID1137,2022-12-31,78
ID1137,2023-01-31,57
ID1137,2023-02-28,26
ID1137,2023-03-31,24
ID1137,2023-04-30,27
ID1137,2023-05-31,16
ID1137,2023-06-30,0
ID1137,2023-07-31,1
ID1137,2023-08-31,0
ID1137,2023-09-30,170
ID1137,2023-10-31,232
ID1137,2023-11-30,142
ID1137,2023-12-31,97
ID1137,2024-01-31,89
ID1137,2024-02-29,64
ID1137,2024-03-31,11
ID1137,2024-04-30,20
ID1137,2024-05-31,9
ID1137,2024-06-30,12
ID1137,2024-07-31,4
ID1137,2024-08-31,0
ID1137,2024-09-30,
ID1137,2024-10-31,3
ID1138,2022-10-31,93
ID1138,2022-11-30,90
ID1138,2022-12-31,90
ID1138,2023-01-31,92
ID1138,2023-02-28,87
ID1138,2023-03-31,86
ID1138,2023-04-30,99
ID1138,2023-05-31,102
ID1138,2023-06-30,114
ID1138,2023-07-31,105
ID1138,2023-08-31,106
ID1138,2023-09-30,114
ID1138,2023-10-31,97
ID1138,2023-11-30,104
ID1138,2023-12-31,104
ID1138,2024-01-31,107
ID1138,2024-02-29,113
ID1138,2024-03-31,99
ID1138,2024-04-30,109
ID1138,2024-05-31,116
ID1138,2024-06-30,101
ID1138,2024-07-31,98
ID1138,2024-08-31,108
ID1138,2024-09-30,113
ID1138,2024-10-31,120
ID1139,2022-10-31,145
ID1139,2022-11-30,141
ID1139,2022-12-31,131
ID1139,2023-01-31,130
ID1139,2023-02-28,138
ID1139,2023-03-31,123
ID1139,2023-04-30,146
ID1139,2023-05-31,152
ID1139,2023-06-30,166
ID1139,2023-07-31,152
ID1139,2023-08-31,174
ID1139,2023-09-30,168
ID1139,2023-10-31,136
ID1139,2023-11-30,124
ID1139,2023-12-31,136
ID1139,2024-01-31,139
ID1139,2024-02-29,142
ID1139,2024-03-31,127
ID1139,2024-04-30,
ID1139,2024-05-31,183
ID1139,2024-06-30,43
ID1139,2024-07-31,80
ID1139,2024-08-31,88
ID1139,2024-09-30,93
ID1139,2024-10-31,125
ID1140,2022-10-31,90
ID1140,2022-11-30,106
ID1140,2022-12-31,97
ID1140,2023-01-31,100
ID1140,2023-02-28,103
ID1140,2023-03-31,76
ID1140,2023-04-30,93
ID1140,2023-05-31,84
ID1140,2023-06-30,93
ID1140,2023-07-31,96
ID1140,2023-08-31,83
ID1140,2023-09-30,69
ID1140,2023-10-31,70
ID1140,2023-11-30,73
ID1140,2023-12-31,70
ID1140,2024-01-31,70
ID1140,2024-02-29,69
ID1140,2024-03-31,74
ID1140,2024-04-30,72
ID1140,2024-05-31,70
ID1140,2024-06-30,90
ID1140,2024-07-31,103
ID1140,2024-08-31,93
ID1140,2024-09-30,93
ID1140,2024-10-31,96
ID1141,2022-10-31,136
ID1141,2022-11-30,142
ID1141,2022-12-31,143
ID1141,2023-01-31,138
ID1141,2023-02-28,144
ID1141,2023-03-31,127
ID1141,2023-04-30,158
ID1141,2023-05-31,156
ID1141,2023-06-30,162
ID1141,2023-07-31,160
ID1141,2023-08-31,151
ID1141,2023-09-30,157
ID1141,2023-10-31,141
ID1141,2023-11-30,122
ID1141,2023-12-31,122
ID1141,2024-01-31,135
ID1141,2024-02-29,140
ID1141,2024-03-31,140
ID1141,2024-04-30,144
ID1141,2024-05-31,130
ID1141,2024-06-30,145
ID1141,2024-07-31,138
ID1141,2024-08-31,135
ID1141,2024-09-30,141
ID1141,2024-10-31,145
ID1142,2022-10-31,335
ID1142,2022-11-30,364
ID1142,2022-12-31,296
ID1142,2023-01-31,320
ID1142,2023-02-28,332
ID1142,2023-03-31,285
ID1142,2023-04-30,558
ID1142,2023-05-31,370
ID1142,2023-06-30,480
ID1142,2023-07-31,0
ID1142,2023-08-31,1122
ID1142,2023-09-30,
ID1142,2023-10-31,731
ID1142,2023-11-30,422
ID1142,2023-12-31,405
ID1142,2024-01-31,520
ID1142,2024-02-29,121
ID1142,2024-03-31,494
ID1142,2024-04-30,581
ID1142,2024-05-31,565
ID1142,2024-06-30,452
ID1142,2024-07-31,479
ID1142,2024-08-31,507
ID1142,2024-09-30,554
ID1142,2024-10-31,497
ID1143,2022-10-31,113
ID1143,2022-11-30,106
ID1143,2022-12-31,104
ID1143,2023-01-31,113
ID1143,2023-02-28,94
ID1143,2023-03-31,82
ID1143,2023-04-30,107
ID1143,2023-05-31,111
ID1143,2023-06-30,111
ID1143,2023-07-31,94
ID1143,2023-08-31,105
ID1143,2023-09-30,124
ID1143,2023-10-31,91
ID1143,2023-11-30,100
ID1143,2023-12-31,108
ID1143,2024-01-31,109
ID1143,2024-02-29,99
ID1143,2024-03-31,90
ID1143,2024-04-30,103
ID1143,2024-05-31,107
ID1143,2024-06-30,110
ID1143,2024-07-31,93
ID1143,2024-08-31,98
ID1143,2024-09-30,104
ID1143,2024-10-31,130
ID1144,2022-10-31,0
ID1144,2022-11-30,13
ID1144,2022-12-31,61
ID1144,2023-01-31,132
ID1144,2023-02-28,43
ID1144,2023-03-31,30
ID1144,2023-04-30,0
ID1144,2023-05-31,10
ID1144,2023-06-30,54
ID1144,2023-07-31,13
ID1144,2023-08-31,138
ID1144,2023-09-30,137
ID1144,2023-10-31,80
ID1144,2023-11-30,241
ID1144,2023-12-31,245
ID1144,2024-01-31,296
ID1144,2024-02-29,328
ID1144,2024-03-31,184
ID1144,2024-04-30,184
ID1144,2024-05-31,215
ID1144,2024-06-30,219
ID1144,2024-07-31,206
ID1144,2024-08-31,207
ID1144,2024-09-30,247
ID1144,2024-10-31,230
ID1145,2022-10-31,100
ID1145,2022-11-30,95
ID1145,2022-12-31,97
ID1145,2023-01-31,94
ID1145,2023-02-28,103
ID1145,2023-03-31,82
ID1145,2023-04-30,114
ID1145,2023-05-31,111
ID1145,2023-06-30,111
ID1145,2023-07-31,111
ID1145,2023-08-31,113
ID1145,2023-09-30,113
ID1145,2023-10-31,88
ID1145,2023-11-30,92
ID1145,2023-12-31,92
ID1145,2024-01-31,110
ID1145,2024-02-29,103
ID1145,2024-03-31,97
ID1145,2024-04-30,120
ID1145,2024-05-31,103
ID1145,2024-06-30,107
ID1145,2024-07-31,118
ID1145,2024-08-31,120
ID1145,2024-09-30,115
ID1145,2024-10-31,110
ID1146,2022-10-31,78
ID1146,2022-11-30,79
ID1146,2022-12-31,81
ID1146,2023-01-31,79
ID1146,2023-02-28,72
ID1146,2023-03-31,70
ID1146,2023-04-30,78
ID1146,2023-05-31,78
ID1146,2023-06-30,83
ID1146,2023-07-31,78
ID1146,2023-08-31,83
ID1146,2023-09-30,85
ID1146,2023-10-31,83
ID1146,2023-11-30,77
ID1146,2023-12-31,80
ID1146,2024-01-31,84
ID1146,2024-02-29,84
ID1146,2024-03-31,80
ID1146,2024-04-30,88
ID1146,2024-05-31,84
ID1146,2024-06-30,86
ID1146,2024-07-31,81
ID1146,2024-08-31,85
ID1146,2024-09-30,85
ID1146,2024-10-31,82
ID1147,2022-10-31,20
ID1147,2022-11-30,23
ID1147,2022-12-31,140
ID1147,2023-01-31,110
ID1147,2023-02-28,79
ID1147,2023-03-31,97
ID1147,2023-04-30,138
ID1147,2023-05-31,146
ID1147,2023-06-30,142
ID1147,2023-07-31,132
ID1147,2023-08-31,135
ID1147,2023-09-30,154
ID1147,2023-10-31,142
ID1147,2023-11-30,153
ID1147,2023-12-31,159
ID1147,2024-01-31,168
ID1147,2024-02-29,125
ID1147,2024-03-31,100
ID1147,2024-04-30,151
ID1147,2024-05-31,164
ID1147,2024-06-30,122
ID1147,2024-07-31,113
ID1147,2024-08-31,120
ID1147,2024-09-30,114
ID1147,2024-10-31,122
ID1148,2022-10-31,333
ID1148,2022-11-30,315
ID1148,2022-12-31,404
ID1148,2023-01-31,395
ID1148,2023-02-28,405
ID1148,2023-03-31,419
ID1148,2023-04-30,514
ID1148,2023-05-31,510
ID1148,2023-06-30,516
ID1148,2023-07-31,505
ID1148,2023-08-31,453
ID1148,2023-09-30,564
ID1148,2023-10-31,488
ID1148,2023-11-30,420
ID1148,2023-12-31,404
ID1148,2024-01-31,475
ID1148,2024-02-29,477
ID1148,2024-03-31,543
ID1148,2024-04-30,658
ID1148,2024-05-31,538
ID1148,2024-06-30,444
ID1148,2024-07-31,430
ID1148,2024-08-31,463
ID1148,2024-09-30,417
ID1148,2024-10-31,420
ID1149,2022-10-31,216
ID1149,2022-11-30,212
ID1149,2022-12-31,243
ID1149,2023-01-31,23
ID1149,2023-02-28,14
ID1149,2023-03-31,14
ID1149,2023-04-30,18
ID1149,2023-05-31,21
ID1149,2023-06-30,14
ID1149,2023-07-31,15
ID1149,2023-08-31,31
ID1149,2023-09-30,58
ID1149,2023-10-31,40
ID1149,2023-11-30,40
ID1149,2023-12-31,196
ID1149,2024-01-31,239
ID1149,2024-02-29,261
ID1149,2024-03-31,247
ID1149,2024-04-30,205
ID1149,2024-05-31,98
ID1149,2024-06-30,14
ID1149,2024-07-31,66
ID1149,2024-08-31,66
ID1149,2024-09-30,64
ID1149,2024-10-31,92
ID1150,2022-10-31,117
ID1150,2022-11-30,103
ID1150,2022-12-31,115
ID1150,2023-01-31,105
ID1150,2023-02-28,121
ID1150,2023-03-31,90
ID1150,2023-04-30,117
ID1150,2023-05-31,139
ID1150,2023-06-30,156
ID1150,2023-07-31,119
ID1150,2023-08-31,130
ID1150,2023-09-30,127
ID1150,2023-10-31,127
ID1150,2023-11-30,136
ID1150,2023-12-31,119
ID1150,2024-01-31,125
ID1150,2024-02-29,169
ID1150,2024-03-31,136
ID1150,2024-04-30,125
ID1150,2024-05-31,126
ID1150,2024-06-30,111
ID1150,2024-07-31,114
ID1150,2024-08-31,123
ID1150,2024-09-30,91
ID1150,2024-10-31,109
ID1151,2022-10-31,118
ID1151,2022-11-30,132
ID1151,2022-12-31,114
ID1151,2023-01-31,105
ID1151,2023-02-28,102
ID1151,2023-03-31,93
ID1151,2023-04-30,114
ID1151,2023-05-31,120
ID1151,2023-06-30,113
ID1151,2023-07-31,116
ID1151,2023-08-31,115
ID1151,2023-09-30,101
ID1151,2023-10-31,97
ID1151,2023-11-30,99
ID1151,2023-12-31,105
ID1151,2024-01-31,98
ID1151,2024-02-29,106
ID1151,2024-03-31,114
ID1151,2024-04-30,137
ID1151,2024-05-31,199
ID1151,2024-06-30,129
ID1151,2024-07-31,148
ID1151,2024-08-31,134
ID1151,2024-09-30,172
ID1151,2024-10-31,143
ID1152,2022-10-31,52
ID1152,2022-11-30,52
ID1152,2022-12-31,49
ID1152,2023-01-31,52
ID1152,2023-02-28,50
ID1152,2023-03-31,46
ID1152,2023-04-30,49
ID1152,2023-05-31,52
ID1152,2023-06-30,50
ID1152,2023-07-31,50
ID1152,2023-08-31,59
ID1152,2023-09-30,52
ID1152,2023-10-31,51
ID1152,2023-11-30,45
ID1152,2023-12-31,48
ID1152,2024-01-31,47
ID1152,2024-02-29,51
ID1152,2024-03-31,55
ID1152,2024-04-30,56
ID1152,2024-05-31,71
ID1152,2024-06-30,47
ID1152,2024-07-31,54
ID1152,2024-08-31,50
ID1152,2024-09-30,47
ID1152,2024-10-31,49
ID1153,2022-10-31,82
ID1153,2022-11-30,86
ID1153,2022-12-31,79
ID1153,2023-01-31,89
ID1153,2023-02-28,69
ID1153,2023-03-31,75
ID1153,2023-04-30,73
ID1153,2023-05-31,68
ID1153,2023-06-30,73
ID1153,2023-07-31,78
ID1153,2023-08-31,79
ID1153,2023-09-30,75
ID1153,2023-10-31,66
ID1153,2023-11-30,74
ID1153,2023-12-31,81
ID1153,2024-01-31,76
ID1153,2024-02-29,89
ID1153,2024-03-31,93
ID1153,2024-04-30,90
ID1153,2024-05-31,85
ID1153,2024-06-30,78
ID1153,2024-07-31,95
ID1153,2024-08-31,69
ID1153,2024-09-30,70
ID1153,2024-10-31,90
ID1154,2022-10-31,31
ID1154,2022-11-30,28
ID1154,2022-12-31,34
ID1154,2023-01-31,22
ID1154,2023-02-28,33
ID1154,2023-03-31,23
ID1154,2023-04-30,27
ID1154,2023-05-31,26
ID1154,2023-06-30,32
ID1154,2023-07-31,26
ID1154,2023-08-31,26
ID1154,2023-09-30,31
ID1154,2023-10-31,25
ID1154,2023-11-30,28
ID1154,2023-12-31,29
ID1154,2024-01-31,29
ID1154,2024-02-29,35
ID1154,2024-03-31,31
ID1154,2024-04-30,26
ID1154,2024-05-31,30
ID1154,2024-06-30,60
ID1154,2024-07-31,54
ID1154,2024-08-31,45
ID1154,2024-09-30,43
ID1154,2024-10-31,43
ID1155,2022-10-31,39
ID1155,2022-11-30,42
ID1155,2022-12-31,32
ID1155,2023-01-31,38
ID1155,2023-02-28,37
ID1155,2023-03-31,36
ID1155,2023-04-30,45
ID1155,2023-05-31,48
ID1155,2023-06-30,56
ID1155,2023-07-31,65
ID1155,2023-08-31,73
ID1155,2023-09-30,72
ID1155,2023-10-31,66
ID1155,2023-11-30,60
ID1155,2023-12-31,53
ID1155,2024-01-31,54
ID1155,2024-02-29,58
ID1155,2024-03-31,60
ID1155,2024-04-30,68
ID1155,2024-05-31,66
ID1155,2024-06-30,64
ID1155,2024-07-31,57
ID1155,2024-08-31,59
ID1155,2024-09-30,60
ID1155,2024-10-31,60
ID1156,2022-10-31,161
ID1156,2022-11-30,165
ID1156,2022-12-31,161
ID1156,2023-01-31,165
ID1156,2023-02-28,162
ID1156,2023-03-31,139
ID1156,2023-04-30,161
ID1156,2023-05-31,167
ID1156,2023-06-30,163
ID1156,2023-07-31,172
ID1156,2023-08-31,172
ID1156,2023-09-30,159
ID1156,2023-10-31,153
ID1156,2023-11-30,134
ID1156,2023-12-31,131
ID1156,2024-01-31,124
ID1156,2024-02-29,128
ID1156,2024-03-31,145
ID1156,2024-04-30,168
ID1156,2024-05-31,180
ID1156,2024-06-30,184
ID1156,2024-07-31,158
ID1156,2024-08-31,171
ID1156,2024-09-30,147
ID1156,2024-10-31,152
ID1157,2022-10-31,78
ID1157,2022-11-30,86
ID1157,2022-12-31,54
ID1157,2023-01-31,75
ID1157,2023-02-28,59
ID1157,2023-03-31,53
ID1157,2023-04-30,72
ID1157,2023-05-31,57
ID1157,2023-06-30,62
ID1157,2023-07-31,65
ID1157,2023-08-31,66
ID1157,2023-09-30,52
ID1157,2023-10-31,53
ID1157,2023-11-30,60
ID1157,2023-12-31,54
ID1157,2024-01-31,71
ID1157,2024-02-29,57
ID1157,2024-03-31,60
ID1157,2024-04-30,53
ID1157,2024-05-31,73
ID1157,2024-06-30,59
ID1157,2024-07-31,59
ID1157,2024-08-31,68
ID1157,2024-09-30,61
ID1157,2024-10-31,72
ID1158,2022-10-31,77
ID1158,2022-11-30,58
ID1158,2022-12-31,65
ID1158,2023-01-31,63
ID1158,2023-02-28,62
ID1158,2023-03-31,56
ID1158,2023-04-30,50
ID1158,2023-05-31,84
ID1158,2023-06-30,114
ID1158,2023-07-31,116
ID1158,2023-08-31,125
ID1158,2023-09-30,89
ID1158,2023-10-31,61
ID1158,2023-11-30,88
ID1158,2023-12-31,76
ID1158,2024-01-31,82
ID1158,2024-02-29,68
ID1158,2024-03-31,79
ID1158,2024-04-30,97
ID1158,2024-05-31,68
ID1158,2024-06-30,65
ID1158,2024-07-31,65
ID1158,2024-08-31,81
ID1158,2024-09-30,70
ID1158,2024-10-31,71
ID1159,2022-10-31,427
ID1159,2022-11-30,358
ID1159,2022-12-31,357
ID1159,2023-01-31,333
ID1159,2023-02-28,353
ID1159,2023-03-31,326
ID1159,2023-04-30,363
ID1159,2023-05-31,398
ID1159,2023-06-30,375
ID1159,2023-07-31,407
ID1159,2023-08-31,389
ID1159,2023-09-30,429
ID1159,2023-10-31,397
ID1159,2023-11-30,391
ID1159,2023-12-31,391
ID1159,2024-01-31,423
ID1159,2024-02-29,395
ID1159,2024-03-31,337
ID1159,2024-04-30,443
ID1159,2024-05-31,408
ID1159,2024-06-30,424
ID1159,2024-07-31,370
ID1159,2024-08-31,440
ID1159,2024-09-30,361
ID1159,2024-10-31,428
ID1160,2022-10-31,42
ID1160,2022-11-30,69
ID1160,2022-12-31,103
ID1160,2023-01-31,91
ID1160,2023-02-28,78
ID1160,2023-03-31,36
ID1160,2023-04-30,65
ID1160,2023-05-31,55
ID1160,2023-06-30,90
ID1160,2023-07-31,77
ID1160,2023-08-31,122
ID1160,2023-09-30,108
ID1160,2023-10-31,118
ID1160,2023-11-30,79
ID1160,2023-12-31,73
ID1160,2024-01-31,113
ID1160,2024-02-29,67
ID1160,2024-03-31,69
ID1160,2024-04-30,69
ID1160,2024-05-31,51
ID1160,2024-06-30,9
ID1160,2024-07-31,38
ID1160,2024-08-31,23
ID1160,2024-09-30,58
ID1160,2024-10-31,18
ID1161,2022-10-31,163
ID1161,2022-11-30,161
ID1161,2022-12-31,122
ID1161,2023-01-31,77
ID1161,2023-02-28,86
ID1161,2023-03-31,78
ID1161,2023-04-30,115
ID1161,2023-05-31,98
ID1161,2023-06-30,106
ID1161,2023-07-31,87
ID1161,2023-08-31,96
ID1161,2023-09-30,71
ID1161,2023-10-31,78
ID1161,2023-11-30,77
ID1161,2023-12-31,77
ID1161,2024-01-31,77
ID1161,2024-02-29,117
ID1161,2024-03-31,92
ID1161,2024-04-30,96
ID1161,2024-05-31,81
ID1161,2024-06-30,83
ID1161,2024-07-31,76
ID1161,2024-08-31,95
ID1161,2024-09-30,93
ID1161,2024-10-31,91
ID1162,2022-10-31,4
ID1162,2022-11-30,2
ID1162,2022-12-31,2
ID1162,2023-01-31,3
ID1162,2023-02-28,0
ID1162,2023-03-31,2
ID1162,2023-04-30,0
ID1162,2023-05-31,3
ID1162,2023-06-30,26
ID1162,2023-07-31,21
ID1162,2023-08-31,5
ID1162,2023-09-30,3
ID1162,2023-10-31,9
ID1162,2023-11-30,7
ID1162,2023-12-31,
ID1162,2024-01-31,
ID1162,2024-02-29,21
ID1162,2024-03-31,62
ID1162,2024-04-30,61
ID1162,2024-05-31,55
ID1162,2024-06-30,27
ID1162,2024-07-31,3
ID1162,2024-08-31,7
ID1162,2024-09-30,7
ID1162,2024-10-31,6
ID1163,2022-10-31,179
ID1163,2022-11-30,126
ID1163,2022-12-31,160
ID1163,2023-01-31,178
ID1163,2023-02-28,182
ID1163,2023-03-31,244
ID1163,2023-04-30,445
ID1163,2023-05-31,520
ID1163,2023-06-30,581
ID1163,2023-07-31,627
ID1163,2023-08-31,564
ID1163,2023-09-30,563
ID1163,2023-10-31,311
ID1163,2023-11-30,201
ID1163,2023-12-31,313
ID1163,2024-01-31,322
ID1163,2024-02-29,346
ID1163,2024-03-31,444
ID1163,2024-04-30,487
ID1163,2024-05-31,532
ID1163,2024-06-30,439
ID1163,2024-07-31,389
ID1163,2024-08-31,367
ID1163,2024-09-30,410
ID1163,2024-10-31,484
ID1164,2022-10-31,173
ID1164,2022-11-30,141
ID1164,2022-12-31,138
ID1164,2023-01-31,147
ID1164,2023-02-28,175
ID1164,2023-03-31,165
ID1164,2023-04-30,168
ID1164,2023-05-31,176
ID1164,2023-06-30,158
ID1164,2023-07-31,173
ID1164,2023-08-31,168
ID1164,2023-09-30,150
ID1164,2023-10-31,129
ID1164,2023-11-30,143
ID1164,2023-12-31,143
ID1164,2024-01-31,130
ID1164,2024-02-29,170
ID1164,2024-03-31,189
ID1164,2024-04-30,161
ID1164,2024-05-31,147
ID1164,2024-06-30,138
ID1164,2024-07-31,135
ID1164,2024-08-31,158
ID1164,2024-09-30,146
ID1164,2024-10-31,140
ID1165,2022-10-31,955
ID1165,2022-11-30,648
ID1165,2022-12-31,643
ID1165,2023-01-31,722
ID1165,2023-02-28,957
ID1165,2023-03-31,1020
ID1165,2023-04-30,1052
ID1165,2023-05-31,1035
ID1165,2023-06-30,1197
ID1165,2023-07-31,680
ID1165,2023-08-31,1109
ID1165,2023-09-30,1589
ID1165,2023-10-31,470
ID1165,2023-11-30,799
ID1165,2023-12-31,897
ID1165,2024-01-31,827
ID1165,2024-02-29,1025
ID1165,2024-03-31,1180
ID1165,2024-04-30,1226
ID1165,2024-05-31,1289
ID1165,2024-06-30,1318
ID1165,2024-07-31,1286
ID1165,2024-08-31,1138
ID1165,2024-09-30,1219
ID1165,2024-10-31,1108
ID1166,2022-10-31,95
ID1166,2022-11-30,87
ID1166,2022-12-31,77
ID1166,2023-01-31,95
ID1166,2023-02-28,68
ID1166,2023-03-31,69
ID1166,2023-04-30,86
ID1166,2023-05-31,83
ID1166,2023-06-30,88
ID1166,2023-07-31,84
ID1166,2023-08-31,76
ID1166,2023-09-30,76
ID1166,2023-10-31,85
ID1166,2023-11-30,81
ID1166,2023-12-31,82
ID1166,2024-01-31,90
ID1166,2024-02-29,82
ID1166,2024-03-31,90
ID1166,2024-04-30,103
ID1166,2024-05-31,93
ID1166,2024-06-30,85
ID1166,2024-07-31,86
ID1166,2024-08-31,80
ID1166,2024-09-30,69
ID1166,2024-10-31,91
ID1167,2022-10-31,94
ID1167,2022-11-30,96
ID1167,2022-12-31,105
ID1167,2023-01-31,92
ID1167,2023-02-28,88
ID1167,2023-03-31,88
ID1167,2023-04-30,115
ID1167,2023-05-31,118
ID1167,2023-06-30,106
ID1167,2023-07-31,102
ID1167,2023-08-31,133
ID1167,2023-09-30,139
ID1167,2023-10-31,118
ID1167,2023-11-30,129
ID1167,2023-12-31,99
ID1167,2024-01-31,126
ID1167,2024-02-29,137
ID1167,2024-03-31,98
ID1167,2024-04-30,127
ID1167,2024-05-31,152
ID1167,2024-06-30,122
ID1167,2024-07-31,117
ID1167,2024-08-31,106
ID1167,2024-09-30,107
ID1167,2024-10-31,116
ID1168,2022-10-31,192
ID1168,2022-11-30,184
ID1168,2022-12-31,114
ID1168,2023-01-31,80
ID1168,2023-02-28,70
ID1168,2023-03-31,74
ID1168,2023-04-30,83
ID1168,2023-05-31,90
ID1168,2023-06-30,88
ID1168,2023-07-31,92
ID1168,2023-08-31,80
ID1168,2023-09-30,109
ID1168,2023-10-31,263
ID1168,2023-11-30,113
ID1168,2023-12-31,75
ID1168,2024-01-31,74
ID1168,2024-02-29,84
ID1168,2024-03-31,85
ID1168,2024-04-30,85
ID1168,2024-05-31,95
ID1168,2024-06-30,91
ID1168,2024-07-31,90
ID1168,2024-08-31,83
ID1168,2024-09-30,83
ID1168,2024-10-31,77
ID1169,2022-10-31,53
ID1169,2022-11-30,60
ID1169,2022-12-31,56
ID1169,2023-01-31,58
ID1169,2023-02-28,46
ID1169,2023-03-31,51
ID1169,2023-04-30,48
ID1169,2023-05-31,55
ID1169,2023-06-30,51
ID1169,2023-07-31,50
ID1169,2023-08-31,50
ID1169,2023-09-30,52
ID1169,2023-10-31,54
ID1169,2023-11-30,59
ID1169,2023-12-31,54
ID1169,2024-01-31,51
ID1169,2024-02-29,49
ID1169,2024-03-31,53
ID1169,2024-04-30,63
ID1169,2024-05-31,46
ID1169,2024-06-30,46
ID1169,2024-07-31,52
ID1169,2024-08-31,52
ID1169,2024-09-30,54
ID1169,2024-10-31,54
ID1170,2022-10-31,0
ID1170,2022-11-30,0
ID1170,2022-12-31,0
ID1170,2023-01-31,0
ID1170,2023-02-28,0
ID1170,2023-03-31,0
ID1170,2023-04-30,0
ID1170,2023-05-31,0
ID1170,2023-06-30,0
ID1170,2023-07-31,0
ID1170,2023-08-31,0
ID1170,2023-09-30,0
ID1170,2023-10-31,0
ID1170,2023-11-30,0
ID1170,2023-12-31,24
ID1170,2024-01-31,27
ID1170,2024-02-29,37
ID1170,2024-03-31,82
ID1170,2024-04-30,68
ID1170,2024-05-31,40
ID1170,2024-06-30,25
ID1170,2024-07-31,36
ID1170,2024-08-31,91
ID1170,2024-09-30,106
ID1170,2024-10-31,117
ID1171,2022-10-31,82
ID1171,2022-11-30,89
ID1171,2022-12-31,85
ID1171,2023-01-31,80
ID1171,2023-02-28,82
ID1171,2023-03-31,96
ID1171,2023-04-30,96
ID1171,2023-05-31,99
ID1171,2023-06-30,103
ID1171,2023-07-31,101
ID1171,2023-08-31,109
ID1171,2023-09-30,106
ID1171,2023-10-31,94
ID1171,2023-11-30,114
ID1171,2023-12-31,124
ID1171,2024-01-31,137
ID1171,2024-02-29,106
ID1171,2024-03-31,111
ID1171,2024-04-30,131
ID1171,2024-05-31,147
ID1171,2024-06-30,133
ID1171,2024-07-31,141
ID1171,2024-08-31,135
ID1171,2024-09-30,124
ID1171,2024-10-31,132
ID1172,2022-10-31,29
ID1172,2022-11-30,50
ID1172,2022-12-31,17
ID1172,2023-01-31,22
ID1172,2023-02-28,32
ID1172,2023-03-31,13
ID1172,2023-04-30,17
ID1172,2023-05-31,13
ID1172,2023-06-30,30
ID1172,2023-07-31,18
ID1172,2023-08-31,16
ID1172,2023-09-30,45
ID1172,2023-10-31,42
ID1172,2023-11-30,52
ID1172,2023-12-31,46
ID1172,2024-01-31,38
ID1172,2024-02-29,42
ID1172,2024-03-31,44
ID1172,2024-04-30,56
ID1172,2024-05-31,47
ID1172,2024-06-30,42
ID1172,2024-07-31,38
ID1172,2024-08-31,25
ID1172,2024-09-30,22
ID1172,2024-10-31,35
ID1173,2022-10-31,31
ID1173,2022-11-30,24
